snapshot_date,split_id,protocol,seed,subject,partition,label,count
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SCENE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SCHEDULING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SCRATCH,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SEASONED,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SEAT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SECOND,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SECURITY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SEE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SEEMS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SEEN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SEES,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SEMINARS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SENDS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SENT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SENTENCE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SERVICE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SERVICES,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SEVEN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHACK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHALL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHARP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHEDS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHIP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHIRTS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHIVERING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHOP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHOPPING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHORT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHOULD,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHOULDERS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHOUTING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SHRINE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SICK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SIDES,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SIGN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SILLY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SILVER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SISTER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SIT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SIX,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SIZE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SKATE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SKIMMED,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SLIP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SLIPPERY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SLOW,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SMART,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SNAKE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SNOW,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SO,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SOCKET,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SOLD,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SOME,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SOMEONE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SONS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SOON,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SOUND,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SOUNDS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPACE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPAGHETTI,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPEAK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPECTACULAR,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPEECH,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPEED,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPEEDING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPILL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPILLED,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPOONFUL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPORT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPOT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SPRAWLING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SQUANDER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STABILITY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STAGE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STARLIGHT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STATEMENT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STAY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STAYING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STEEP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STEP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STICKER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STIFF,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STILL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STIMULUS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STOCK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STOP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STORE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STRAINED,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STRANGERS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STREETS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STRIKE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STUCK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STUPID,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,STYLE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUBDIVISIONS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUBJECT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUBJECTS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUBTRACTION,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUBURBS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUCCEED,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUCH,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUCKER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUGGESTS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUITE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUM,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUMMIT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUNDAY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUNNY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUNSET,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUPER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SUPERMAN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SURE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SURGERY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SWAMP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SWEATSHIRT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SWIM,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SWORD,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SYLLABUS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SYMPATHY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,SYSTEM,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TABLETOP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TAKE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TAKES,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TAKING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TALKING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TAPE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TASTE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TAXATION,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TEACHING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TEAM,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TELL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TEMPERAMENT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TEN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TENNIS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TESTS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THAN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THANK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THEIR,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THERE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THESE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THEY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THIGH,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THIN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THINGS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THINK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THINKING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THIS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THOROUGH,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THOROUGHLY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THOSE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THREE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,THROUGH,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TICKETS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TIE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TIME,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TIMES,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TO,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TODAY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TOES,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TOGETHER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TOIL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TOMORROW,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TONIGHT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TOO,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TOOK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TOP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TOSS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TOUCHDOWN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TOWER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRADITIONAL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRAFFIC,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRAIN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRAINS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRANSACTION,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRANSIT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRAVEL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRAVELING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TREASURE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TREASURER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TREASURY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TREAT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TREE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRIED,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRIPLE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TROUBLE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRUCKS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TRY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TUMOR,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TURN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TURTLENECK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,TWO,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNACCEPTABLE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNAVAILABLE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNDERSTOOD,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNDERWENT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNFORTUNATE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNICYCLE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNION,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNIONS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNIVERSALLY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNIVERSITIES,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UNTIL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,UP,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,US,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,USE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,USER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,USUALLY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VALID,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VALIDATED,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VALIUM,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VANILLA,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VENTILATION,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VERBS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VERY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VICTIMS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VIDEO,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VISIT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VISITED,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VOICE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,VOTE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WALK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WALLET,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WANT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WANTS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WAR,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WARM,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WARRANTY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WAS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WATCH,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WATCHED,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WATER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WAVES,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WAY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WEAR,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WEARING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WEARS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WEEK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WEEKEND,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WEEKENDS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WEEPING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WENT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WERE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WHAT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WHEN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WHERE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WHILE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WHOLE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WHY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WIDER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WILL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WILLOWS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WIN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WIND,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WINDOW,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WINDY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WINNER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WINNERS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WINTER,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WISDOM,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WISHFUL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WITH,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WITHDRAWAL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WITHOUT,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WITNESSES,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WOMEN,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WONDERFUL,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WORDS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WORE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WORK,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WORKING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WORLD,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WORM,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WORRY,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WORTH,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WOULD,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WRITING,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WRONG,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,WROTE,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,YARD,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,YEAR,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,YEARS,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,YES,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,YET,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,YOU,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,YOUNG,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,YOUR,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,ZERO,1
2026-06-26,P2K_subj1_seed2_k1,P2K,2,subj1,train,ZOOM,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,ABOUT,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,AGES,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,AHEAD,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,BARE,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,BEEN,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,BELIEVE,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,BLAZING,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,CANNOT,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,CARE,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,COMMUNICATE,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,COVER,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,CREAM,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,DICTION,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,DUCK,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,EXAMPLE,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,FULL,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,GOLFERS,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,HOUR,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,IN,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,INJUSTICE,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,JAMMED,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,KEEPS,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,LABOUR,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,LAUGH,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,LOW,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,MEN,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,MOTIVATIONAL,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,NATION,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,NEVER,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,OLD,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,OUT,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,PANEL,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,RAIN,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,ROUND,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,RULES,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,SAM,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,SEASONS,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,SHE,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,SING,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,SNAKE,1
2026-06-26,P2K_subj1_seed3_k1,P2K,3,subj1,competition,SUBJECTS,1
