snapshot_date,split_id,protocol,seed,subject,partition,label,count
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,VOTE,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,VOTERS,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WALK,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WANT,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WANTS,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WAR,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WARM,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WARRANTY,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WAS,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WATCH,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WATCHED,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WATER,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WAVES,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WAY,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WE,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WEAR,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WEARING,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WEARS,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WEB,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WEEK,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WEEKENDS,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WEEPING,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WELL,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WENT,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WERE,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WHAT,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WHEN,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WHERE,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WHILE,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WHOLE,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WHY,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WIDER,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WILL,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WILLOWS,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WIN,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WIND,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WINDOW,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WINDY,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WINNER,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WINNERS,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WINTER,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WISDOM,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WISHFUL,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WITH,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WITHDRAWAL,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WITHOUT,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WITNESSES,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WOMEN,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WONDERFUL,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WORDS,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WORE,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WORK,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WORKING,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WORLD,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WORM,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WORRY,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WORTH,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WOULD,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WRITING,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WRONG,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,WROTE,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,YAP,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,YARD,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,YEAR,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,YEARS,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,YES,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,YET,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,YOU,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,YOUR,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,ZERO,1
2026-02-26,P3_subj1to4_seed1,P3,1,subj1to4,train,ZOOM,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,BAKING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,BATHROOM,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,BEAUTIFUL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,BILLS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,BY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,CAMPING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,CARD,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,CARPET,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,COVER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,DESTRUCTION,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,DEWDROP,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,DUCK,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,FAST,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,FEEL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,FIT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,HANDLE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,HARD,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,HEALTHY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,HIGHER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,HOURS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,IDIOT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,INSPIRING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,JOBS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,JUDGES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,LARGEST,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,LAST,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,LOCKED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,LOOKS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,NEEDS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,NEW,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,OWNED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,POWER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,PROVINCES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,PSYCHOLOGY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,RESTAURANT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,RULES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,SAMPLE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,SCHEDULING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,SHALL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,SHEDS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,SILLY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,SLIP,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,TASTE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,THINK,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,TUMOR,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,TURTLENECK,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,USE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,USUALLY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,WEEK,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,competition,WELL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,A,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ABANDONED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ABOARD,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ABOUT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ACCEPT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ACCEPTANCE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ACCIDENT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ACCOMPANIED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ACCORDING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ACCOUNT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ACUTELY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ADDITION,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ADULT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ADVANCE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AFRAID,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AFTER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AGAIN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AGES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AGREE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AGREEMENT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AHEAD,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AIRPORT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ALGORITHM,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ALL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ALLERGIC,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ALLIGATOR,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ALLOTTED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ALMOST,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ALWAYS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AM,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AMAZING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AMOUNT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AND,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ANIMAL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ANNIVERSARY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ANNOUNCE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ANSWERED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ANY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ANYMORE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ANYTHING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,APARTMENTS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,APPEARS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,APPLE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,APPOINTMENT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ARE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ARGUING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AROUND,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ASK,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ASKED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ASPIRATIONS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ASSAULT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ASSIGNMENT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ASTONISHMENT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ATE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,ATHLETES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AVOIDED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AWARE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,AWAY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BACK,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BAD,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BAKING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BALANCE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BALL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BALONEY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BANK,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BARE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BAROQUE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BARRACKS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BASES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BATH,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BATHROOM,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BATMAN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BATTLES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BEARS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BEAUTIFUL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BEEN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BEER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BEES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BEFORE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BEGINNING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BEHIND,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BELIEVE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BENIGN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BEST,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BETTER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BETWEEN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BEWARE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BIG,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BIGGEST,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BIKE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BILL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BILLS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BIRD,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BIRTH,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BIRTHDAY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BITE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BITES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BLAST,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BLAZED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BLAZING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BLOCKED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BLOODSHED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BLOW,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BLUES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BONE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BOOKS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BORING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BORROWER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BOSS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BOYS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BREAK,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BREAKS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BREATHING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BRING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BROKE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BROKEN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BROWN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BROWSER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BUCKLE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BULLET,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BURGLARS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BURIED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BUS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BUSINESS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BUSY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BUT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,BYPASS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CAKE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CALL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CALLED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CAMERA,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CAMPING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CAN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CANADA,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CANCER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CANNOT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CAPE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CAPITAL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CAPITALIST,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CAR,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CARD,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CARDS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CARE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CARELESS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CARES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CARPET,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CARS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CAT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CELLS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CENTURY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHALLENGED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHAMBER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHANCELLOR,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHANGED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHECKS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHEESE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHEMICAL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHEMISTRY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHEVY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHILD,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHILDREN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHILLS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHLORINE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CHOCOLATE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CIRCUMSTANCES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CITY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CLASSICAL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CLAUS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CLOSE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CLOSED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COALITION,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COFFEE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COLD,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COLLAPSE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COME,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COMING,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COMMENT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COMMITTED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COMMUNICATE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COMPANIES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COMPLAINTS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COMPLETE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COMPLETELY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COMPLICATED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CONCENTRATE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CONFERENCES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CONFIDENTIAL,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CONNECTED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CONSCIENCE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CONSEQUENCES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CONSIDERATION,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CONSTRUCTION,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CONTEST,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CONTRAST,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COOKIES,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COOLED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CORONATION,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CORRECT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CORRECTION,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COTTAGE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COTTON,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COUNTRY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COUPON,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COURSE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COURT,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COURTS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,COVER,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CREAM,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CRIME,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CROWDED,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CROWN,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CUPS,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CURVE,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CUSTODY,1
2026-02-26,P3_subj1to4_seed2,P3,2,subj1to4,test,CUT,1
